MN State High School Weightlifting Championships,2022-03-12,male,Tyler Olson,106,93,97,101,132,135,-140,101,135,236,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Casey Vinings,86.3,100,105,110,126,-130,-130,110,126,236,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Connor Heinsch,91.2,100,105,-110,131,-136,-136,105,131,236,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Jarmez Eason,101.7,100,105,-110,126,131,-137,105,131,236,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Austin Healy,70.15,97,101,107,-127,129,-137,107,129,236,US
The Nike 2022 National University Championships powered by Rogue,2022-03-05,male,Timothy Zupancic,78.6,-100,100,103,128,133,-140,103,133,236,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Mark Powell,98.35,98,-103,103,-132,-132,133,103,133,236,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Jeff Lindeman,94.7,102,-106,107,125,129,-132,107,129,236,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Mat Waer,99.7,93,98,102,130,134,-140,102,134,236,US
Adirondack Weightlifting Regional Open,2022-03-26,male,Shaaf Syed,88.7,98,-103,105,127,131,-137,105,131,236,US
Barbells and Brews - Denver - Bierstadt Lagerhaus,2022-04-24,male,Clesson Oligo,80.3,98,-105,105,125,131,-137,105,131,236,US
PBC January Open,2022-01-15,male,Oliver Buccicone,94.48,103,106,-109,125,130,-133,106,130,236,US
NX Level Spring Open,2022-05-07,male,Joseph Mandarino,73,-101,101,-105,130,135,-139,101,135,236,US
Tampa Bay Spring Classic 5,2022-03-27,male,Ronald Covington Jr,104.4,93,97,102,125,130,134,102,134,236,US
LOWA Uni Invitational 2022,2022-03-11,male,Kin Liu,72.3,100,105,-110,125,131,-136,105,131,236,UK
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Keontay Price,77.1,-100,100,105,125,-130,130,105,130,235,US
April Online Qualifier,2022-04-30,male,Myles Ormsby,99.8,100,0,0,135,0,0,100,135,235,US
April Online Qualifier,2022-04-30,male,Eric Vercellone,78.8,105,0,0,130,0,0,105,130,235,US
April Online Qualifier,2022-04-30,male,Garrett Singletary,88.8,106,0,0,129,0,0,106,129,235,US
Brooklyn Training Hall Presents: the Battle For Brooklyn,2022-04-30,male,Kenneth Bretania,83.2,100,-105,-105,130,-135,135,100,135,235,US
2022 Frank Spellman Classic,2022-01-29,male,Andrew Moore,80.1,100,105,-110,120,125,130,105,130,235,US
Rhode Island Spring Open,2022-04-03,male,William Hungerford,101.55,-95,95,100,125,130,135,100,135,235,US
JANUARY THROWDOWN,2022-01-29,male,Edel Bagsic,107.4,105,110,0,125,0,0,110,125,235,US
2022 Florida State Championships,2022-05-22,male,Brando Campos,100.3,-105,-105,105,125,130,-140,105,130,235,US
2022 Florida State Championships,2022-05-22,male,Elias Polanco,88.8,-102,105,-110,125,-130,130,105,130,235,US
Spring Fling - Last Chance Qualifier and NUQ,2022-05-21,male,Braden Younglove,71.15,95,-100,105,120,125,130,105,130,235,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,male,Kevin Asuncion,143.11,105,-110,110,-125,-125,125,110,125,235,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Mitchell Marks,93.3,101,105,-109,120,125,130,105,130,235,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Ronald Ray,102,98,-103,104,-126,126,131,104,131,235,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Jason McCleery,101.7,-97,-98,98,127,132,137,98,137,235,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Omar Cummings,75,100,105,-109,120,125,130,105,130,235,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Justin Barber,76.1,100,105,110,-124,-125,125,110,125,235,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-06,male,Drew Uy,108.15,100,-105,-105,135,-140,-143,100,135,235,US
High Desert Spring Classic 2022,2022-03-19,male,Arturo Quesada lll,81,95,100,105,125,130,-135,105,130,235,US
2022 AUSTIN CITY WEIGHTLIFTING ♥ CUPID  QUALIFIER,2022-02-16,male,Aliber Garza,80.1,-103,103,105,126,130,-135,105,130,235,US
Treasure Valley Weightlifting Classic,2022-01-22,male,Brandon DeLao,72.65,-95,100,105,120,125,130,105,130,235,US
House of Weightlifting Open,2022-02-12,male,Melky Perez,97,-98,98,102,128,133,-138,102,133,235,US
Capital Winter Classic,2022-01-29,male,John Papielion,83.2,90,101,105,115,122,130,105,130,235,US
The Nike 2022 National University Championships powered by Rogue,2022-03-06,male,Zachary Rickmeyer,106.8,100,103,106,121,125,129,106,129,235,US
Lord of the Lifts: RELOADED (VI),2022-03-19,male,Eli Andersen,102.7,96,100,105,130,-135,-137,105,130,235,US
2022 Kentucky State Championships,2022-04-30,male,Ethan Baird,72.6,105,110,-114,115,120,125,110,125,235,US
Barbell MAYnia,2022-05-07,male,James Dantoni,88.4,95,100,105,120,125,130,105,130,235,US
LBC Grand Opening,2022-02-19,male,Ziaire O’Brien,86.5,102,105,0,124,130,0,105,130,235,US
LBC Grand Opening,2022-02-19,male,Brandon Duffner,104.4,95,99,101,128,131,134,101,134,235,US
The Virus Classic at SoCal,2022-04-16,male,Lars Little,98.64,100,-105,-105,-135,135,-141,100,135,235,US
The Virus Classic at SoCal,2022-04-16,male,Neelesh Jaiswal,92.88,100,-105,-106,130,135,-140,100,135,235,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Rafael Macho Barrios,86.8,95,101,105,122,127,130,105,130,235,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Brad Raines,85.8,98,101,104,124,-129,131,104,131,235,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Alex Edwards-Hastings,88.6,97,103,-107,127,132,-134,103,132,235,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Geoffrey Martin,99.1,102,-105,-105,-133,133,-135,102,133,235,US
Torque Barbell Open 2022,2022-03-26,male,Aidan Fjelsted,82.07,102,107,-110,117,122,128,107,128,235,US
2022 Alaska State Championship,2022-01-15,male,Jared Brydon,94.4,100,105,110,115,120,125,110,125,235,US
PBC January Open,2022-01-16,male,Juan Avila,80.38,95,-100,-101,130,135,140,95,140,235,US
2022 HF EVO Springbreaker,2022-03-27,male,Aaron Dela Cruz,72.88,95,100,105,-125,125,130,105,130,235,US
2022 New York City Championships/Open,2022-01-30,male,Spencer Tsai,72.95,-100,100,105,125,130,-133,105,130,235,US
2022 New York City Championships/Open,2022-01-30,male,Calder Hannan,103.1,95,-100,-100,130,135,140,95,140,235,US
Crystal Palace Masters 1 2022,2022-03-12,male,Mehmed Fikretov,81,98,102,105,120,125,130,105,130,235,UK
The Fitcess Weightlifting Club Competition,2022-05-14,male,Jake Benson,88,96,100,105,126,130,-135,105,130,235,UK
Southern Youth & Brunel Competition,2022-03-06,male,Adam Songhurst,86.6,90,100,105,120,-130,130,105,130,235,UK
North West Open Series 1,2022-01-23,male,Simon Shuttleworth,105.4,105,110,-114,120,125,-128,110,125,235,UK
North West Open Series 1,2022-01-23,male,Simon Shuttleworth,105.4,105,110,-114,120,125,-128,110,125,235,UK
2022 English Age Groups,2022-05-30,male,Eron Murray,98.7,-101,101,105,126,130,-135,105,130,235,UK
Team Cavanagh Club Event,2022-02-19,male,Ronan Wallace,114.65,100,105,110,120,125,-130,110,125,235,UK
2022 ALEE Spring Open,2022-05-07,male,Ares Benitez,119.6,94,100,-105,128,134,-140,100,134,234,US
April Online Qualifier,2022-04-30,male,Robert Santoro,80.5,107,0,0,127,0,0,107,127,234,US
2022 Capital City Open,2022-05-01,male,Antonio Penaloza Nieto,72.6,98,-102,104,125,130,-135,104,130,234,US
2022 Florida State Championships,2022-05-22,male,Nathan Crane,91.85,100,103,-106,-120,127,131,103,131,234,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,male,Scott Kellner,116.85,104,108,-112,120,126,-132,108,126,234,US
8th Annual Athleo Open,1970-01-01,male,Kory Hudson,87.3,93,98,103,122,130,131,103,131,234,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Tony Schuster,79.05,100,103,-106,-127,127,131,103,131,234,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Nicholas Hallmark,87.8,101,103,-105,125,128,131,103,131,234,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Brandon Dobo,100,102,-107,-111,127,132,-137,102,132,234,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,Christian Swilley,94.15,105,-110,-110,-125,125,129,105,129,234,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,Anthony Akinrinmola,93.6,105,109,-115,115,120,125,109,125,234,US
The Nike 2022 National University Championships powered by Rogue,2022-03-05,male,Christopher Cameron,82.8,-102,-102,102,128,132,-135,102,132,234,US
The Nike 2022 National University Championships powered by Rogue,2022-03-05,male,Trevor Moore,78.05,99,-104,-105,125,130,135,99,135,234,US
2022 Texas State Weightlifting Championships,2022-01-16,male,harley satara,72.6,102,-107,-107,-131,132,-138,102,132,234,US
2022 Cougar Invite,2022-01-08,male,Aidan Fjelsted,80.6,-100,-105,105,121,126,129,105,129,234,US
Barbell MAYnia,2022-05-07,male,Jeisson Gomez,90.6,-100,100,104,125,130,-132,104,130,234,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Peter Sekalias,88.2,-95,-100,100,128,134,-140,100,134,234,US
Rosedale Open 2022,2022-01-22,male,Dustin Leer,93.8,98,102,106,-128,128,-133,106,128,234,US
2022- Nashville Weightlifting Club Open,2022-04-16,male,Brandon Avery,80.6,-100,104,-110,125,130,-135,104,130,234,US
May Online Qualifier,2022-05-25,male,Christopher Neff,89,104,0,0,130,0,0,104,130,234,US
Tampa Bay Spring Classic 5,2022-03-27,male,Matthew Sachs,95.95,90,95,100,120,127,134,100,134,234,US
2022- NWC New Year Open,2022-01-22,male,Michael Fisher,95.6,98,-101,103,123,130,-134,103,130,233,US
North West Open,2022-04-02,male,David Bayer,80.7,101,-106,-108,128,132,-137,101,132,233,US
Freehold Spring Lift Off 2022,2022-04-30,male,Jonathan Yearwood,99.4,-103,103,106,123,127,-131,106,127,233,US
Schools OUT Celebration,2022-05-21,male,Jesse Sanborn,87.31,98,103,-106,120,125,130,103,130,233,US
2022 Florida State Championships,2022-05-21,male,Terry Dinh,72.55,102,-105,105,123,128,-132,105,128,233,US
2022 Florida State Championships,2022-05-22,male,Robert Stewart,87.65,101,106,-110,124,127,-130,106,127,233,US
Rubber City Weightlifting Open,2022-05-22,male,Aaron Babet,60.25,97,102,-105,-125,125,131,102,131,233,US
Bar Wars,2022-05-14,male,Zeus Conde,111.15,98,-103,103,126,130,-140,103,130,233,US
Bar Wars,2022-05-14,male,Grant Wei,87.8,98,102,-105,128,131,-134,102,131,233,US
2022 MASS Mania: Round Two,2022-05-15,male,Ian Melton,108.4,96,100,104,123,129,-135,104,129,233,US
QUEEN CITY CLASSIC 2022,2022-05-21,male,matthew gonzalez,80,-95,95,99,125,131,134,99,134,233,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Tynan O'Connor,73,95,-102,105,-128,-128,128,105,128,233,US
2022 Cougar Invite,2022-01-08,male,Kendrick Otto,123,90,97,-103,126,131,136,97,136,233,US
2022 Cougar Invite,2022-01-08,male,Kendrick Otto,123,90,97,-103,126,131,136,97,136,233,US
Testify Leprechaun Lift-off,2022-03-12,male,brady parkis,67.2,-98,-98,98,-131,131,135,98,135,233,US
The Virus Classic at SoCal,2022-04-16,male,Uziel Ladaw,87.74,100,-104,-105,128,131,133,100,133,233,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Christopher Chambers,87.9,100,105,112,103,121,-128,112,121,233,US
Pure Health Last Chance Qualifier,2022-05-14,male,krystofer bussell,87.8,103,106,-110,122,-127,127,106,127,233,US
2022 Alaska State Championship,2022-01-15,male,Aidan Bailey,72.3,100,107,-115,120,126,-132,107,126,233,US
PBC January Open,2022-01-16,male,Dalton Wildman,88.57,95,-100,101,128,132,-135,101,132,233,US
Tampa Bay Spring Classic 5,2022-03-27,male,Phillip Reynolds,105.6,82,92,102,106,118,131,102,131,233,US
BWL BRITISH SENIOR CHAMPIONSHIPS 2022,2022-01-29,male,Scoop Callard,66.96,-98,-98,98,-135,-135,135,98,135,233,UK
Titan Championships,2022-04-09,male,Stav Caplan,80.6,90,95,102,117,124,130,102,130,232,US
North West Open,2022-04-02,male,Randy Evans,95.1,-102,102,-107,125,130,-135,102,130,232,US
Funkytown Throwdown Meet,2022-05-21,male,Miguel Ponce Kinser,94.2,94,97,-100,130,135,-140,97,135,232,US
2022 Florida State Championships,2022-05-21,male,Nicholas Pippin,74.75,97,104,-110,-127,128,-135,104,128,232,US
2022 February Online Qualifier,2022-02-28,male,Paul Claros,72,105,0,0,127,0,0,105,127,232,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Kyle Rochau,92.9,95,98,101,-125,126,131,101,131,232,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Cory O'Connor,72.65,98,102,-106,-128,130,-135,102,130,232,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,John Anderton,78.25,100,105,-110,120,127,-133,105,127,232,US
2022 Baltimore Open,2022-01-15,male,Jason Morstein,89.95,96,101,106,116,121,126,106,126,232,US
Bar Wars,2022-05-14,male,Jordan Slemmons,107.2,88,93,98,125,130,134,98,134,232,US
DBC May In-House Meet,2022-05-14,male,Mathew Laureano,78.4,-100,102,-106,130,-134,-134,102,130,232,US
Treasure Valley Weightlifting Classic,2022-01-15,male,john russell,80.15,-97,97,-101,120,125,135,97,135,232,US
2022 Cougar Invite,2022-01-08,male,Mitchel Myers,78.7,104,-107,-107,-127,-128,128,104,128,232,US
Testify Leprechaun Lift-off,2022-03-12,male,Jonathon Mendoza,94.6,89,94,100,122,127,132,100,132,232,US
Twenty Twenty Brew Classic,2022-01-08,male,Blake Atwell,118.2,94,-101,101,120,131,-139,101,131,232,US
2022 National Masters Weightlifting Championships,2022-04-24,male,KENNETH STRODER,97.65,90,94,98,124,129,134,98,134,232,US
Adirondack Weightlifting Regional Open,2022-03-26,male,Matthias Cormier,100.05,96,101,106,115,120,126,106,126,232,US
The Palm Beach Open,2022-02-05,male,Nicolas Suarez,72,97,102,-107,120,125,130,102,130,232,US
Barbarian Barbell presents April Pulls 3!,2022-04-09,male,Andre Villa,117.58,92,96,102,125,130,-137,102,130,232,US
2022 HF EVO Springbreaker,2022-03-27,male,Larry Nguyen,82.5,92,97,102,122,130,-138,102,130,232,US
Crystal Palace Spring Open 22,2022-03-19,male,Liam Dunn,96,100,-105,-105,125,-132,132,100,132,232,UK
North West Open Series 1,2022-01-23,male,Harrison Steele,108.4,85,95,0,130,137,-141,95,137,232,UK
North West Open Series 1,2022-01-23,male,Harrison Steele,108.4,85,95,0,130,137,-141,95,137,232,UK
LOWA Spring Invitational,2022-05-06,male,Charlie Norton Sherwood,88,97,-102,102,125,130,-135,102,130,232,UK
Bar Wars Episode 1,2022-01-15,male,Carlos Verzosa,80.4,0,104,0,127,0,0,104,127,231,US
Freehold Spring Lift Off 2022,2022-04-30,male,Eric Zucaro,85.3,96,-101,-102,-128,130,135,96,135,231,US
Freehold Spring Lift Off 2022,2022-04-30,male,Brian Horwath,66.5,100,106,-109,125,-130,-130,106,125,231,US
PWA Championships 2022,2022-05-21,male,Anfernee Williams,80.5,-100,100,-105,125,129,131,100,131,231,US
Pursuit Weightlifting Open,2022-05-21,male,Jacob Sterny,80.35,100,103,106,125,-128,-131,106,125,231,US
Spring Fling - Last Chance Qualifier and NUQ,2022-05-21,male,Tariq Miller,85.4,88,92,96,125,130,135,96,135,231,US
Intro to Kilos at Tuff Expo,2022-02-19,male,Harrison Frye,99.7,105,-110,-110,120,126,-132,105,126,231,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Ryan Belsito,87.9,90,95,-100,131,136,-140,95,136,231,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Benjamin Aughinbaugh,95.05,-105,105,-110,-125,126,-131,105,126,231,US
Bar Wars,2022-05-14,male,Timotei Butiu,90.7,95,101,-108,120,130,-137,101,130,231,US
2022 Missouri State & Open Championships,2022-05-21,male,Spencer Graham,99.4,95,103,108,118,123,-130,108,123,231,US
Treasure Valley Weightlifting Classic,2022-01-22,male,Gabrial Turner,80.1,98,101,103,122,125,128,103,128,231,US
House of Weightlifting Open,2022-02-12,male,Marcin Cieslik,109,93,-98,98,125,133,-140,98,133,231,US
QUEEN CITY CLASSIC 2022,2022-05-21,male,Matthew Piscatelli,111.75,87,93,101,118,123,130,101,130,231,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,T’ai Sekyere-Harte,91.05,100,104,108,118,123,-127,108,123,231,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Paul Gram,99.1,98,-102,102,129,-133,-133,102,129,231,US
2022 National Masters Weightlifting Championships,2022-04-22,male,Don Bell,99.35,85,92,100,115,124,131,100,131,231,US
Vehement Elite Athletics Presents:  The 2021 Rising Tides Developmental Meet,2021-04-03,male,Victor Ng,95.4,102,-106,106,120,-125,125,106,125,231,US
Phoenix Weightlifting Open,2022-02-12,male,Curtis Griffin,95.1,84,90,95,120,127,136,95,136,231,US
Frederick Open 2022,2022-03-20,male,Lukas Hernandez,80.4,95,0,105,115,125,0,105,125,230,US
Testify Barbell MAYhem,2022-05-07,male,Zachary Seward,95.1,100,-105,-105,120,125,130,100,130,230,US
40th Spartan Open,2022-04-09,male,John Sullivan,121.22,90,95,100,115,125,130,100,130,230,US
2022 Capital City Open,2022-05-01,male,Timothy Everhart,79.5,-98,98,102,120,125,128,102,128,230,US
AO QUALIFIER,2022-01-29,male,Mark Wedeman,101.85,95,98,0,123,128,132,98,132,230,US
MN Sadecki State Championships,2022-05-22,male,Charles Ssekyaaya,61.76,-95,100,-105,125,130,-135,100,130,230,US
MN Sadecki State Championships,2022-05-22,male,Kevin Jenkins,82.86,90,-100,100,-115,115,130,100,130,230,US
2022 Florida State Championships,2022-05-22,male,Tyler Kirk,85.8,100,103,-106,120,-125,127,103,127,230,US
January 29th 2022,2022-01-29,male,Cole Simon,94.4,90,95,100,120,125,130,100,130,230,US
MN State High School Weightlifting Championships,2022-03-12,male,Jackson Young,108.4,92,-96,96,128,-134,134,96,134,230,US
2022 Illinois State Championship and Open,2022-05-22,male,John Ellison,66.9,95,100,-102,125,130,-136,100,130,230,US
2022 Illinois State Championship and Open,2022-05-22,male,Ian Sweeney,87.4,95,100,105,125,-131,-137,105,125,230,US
2022 February Online Qualifier,2022-02-28,male,Anthony Tran,80,100,0,0,130,0,0,100,130,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Tim Geiman,80.75,100,-105,-105,125,-130,130,100,130,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Jonathan Raymond,84.4,97,101,105,120,125,-130,105,125,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Matt Massaro,94.05,100,105,-108,125,-130,-130,105,125,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Jacob Thompson,99.8,98,-103,105,125,-130,-130,105,125,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Russell Higgins,105.95,95,100,105,115,120,125,105,125,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Jayson Luther,94.7,-100,-100,100,125,127,130,100,130,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Jared Ambrosio,78.5,-95,100,-104,125,130,-135,100,130,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Dylan Winkler,79.55,-100,100,-104,125,130,-134,100,130,230,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-06,male,Taylor Wicks,107.4,100,-106,-106,125,-130,130,100,130,230,US
2022 Baltimore Open,2022-01-15,male,Ethan Becker-Menditto,92.8,93,96,100,123,126,130,100,130,230,US
RVA Open 2022,2022-01-16,male,Marques Johnson,82.3,105,-109,-109,125,-129,-131,105,125,230,US
The John Davis Memorial 8,2022-03-05,male,Grayson Starner,95.45,100,-105,105,125,-130,-130,105,125,230,US
"Lunar New Year Open VII , 2022",2022-01-29,male,Jaime Bigornia,66,91,96,-100,130,134,-140,96,134,230,US
2022 MASS Mania: Round Two,2022-05-15,male,Ryan Schreffler,95.9,100,105,-110,120,125,-130,105,125,230,US
QUEEN CITY CLASSIC 2022,2022-05-21,male,William Robbins,87.2,-100,100,103,122,127,-132,103,127,230,US
The MASS Classic,2022-01-29,male,Evan James,99.1,93,98,102,123,128,-134,102,128,230,US
The Nike 2022 National University Championships powered by Rogue,2022-03-05,male,Michael Heins,80.1,93,96,100,130,-135,-135,100,130,230,US
The Nike 2022 National University Championships powered by Rogue,2022-03-06,male,Alix Griese,107.5,96,-100,100,-130,130,-136,100,130,230,US
The Nike 2022 National University Championships powered by Rogue,2022-03-06,male,Samuel Garcia,108.4,-95,95,98,123,128,132,98,132,230,US
2022 Arizona High School Championship & Youth/Junior Open,2022-02-05,male,Zachary White,91.8,95,-100,100,120,125,130,100,130,230,US
Cowboys & Kilos (NUQ),2022-01-29,male,Taylor Ohlhausen,93.1,90,96,100,120,125,130,100,130,230,US
The Iron Game Open 2022,2022-04-23,male,Jorge Delapena,87.8,95,-100,-100,125,130,135,95,135,230,US
Barbell MAYnia,2022-05-07,male,Matthew Hemphill,119.4,95,100,-102,130,-132,-132,100,130,230,US
2022 Oklahoma Open,2022-03-19,male,Coleman Manley,107.6,96,99,102,126,128,-137,102,128,230,US
2022 Oklahoma Open,2022-03-19,male,Gregory Underwood,88.2,-100,100,-105,120,126,130,100,130,230,US
The Virus Classic at SoCal,2022-04-16,male,Nelson Arce,145.52,95,100,-105,125,-130,130,100,130,230,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Richard Ignizio,93.05,-100,102,105,-119,120,125,105,125,230,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Carlos Hernandez,71.8,99,102,105,115,121,125,105,125,230,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Herrick Chang,95.3,-98,98,101,-129,129,-134,101,129,230,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Jason Jensen,92.9,101,-105,-105,118,124,129,101,129,230,US
The Gator Weightlifting Winter Open 2022 (NUQ),2022-01-08,male,Landon  Perez,113.95,85,90,93,127,132,137,93,137,230,US
2022- Nashville Weightlifting Club Open,2022-04-16,male,Isaias Morrison,85.2,93,96,-100,130,134,-137,96,134,230,US
Torque Barbell Open 2022,2022-03-26,male,Anthony Denn,94.62,100,-105,105,125,-130,-133,105,125,230,US
Utah State Champs 2022,2022-05-14,male,Bailey Carlson,86.64,88,97,103,120,127,-133,103,127,230,US
Barbarian Barbell presents April Pulls 3!,2022-04-09,male,Moses Corbell,72.5,95,99,-103,131,-137,-137,99,131,230,US
Welsh Age Groups (eligible only) and Open Para Powerlifting,2022-02-12,male,Cian Green,70.9,92,96,100,117,123,130,100,130,230,UK
North West Open Series 1,2022-01-23,male,Louis Jackson,110.1,94,97,100,115,122,130,100,130,230,UK
North West Open Series 1,2022-01-23,male,Louis Jackson,110.1,94,97,100,115,122,130,100,130,230,UK
Scottish Masters 2022,2022-03-19,male,Max Buchanan,86.7,95,100,105,125,-130,-135,105,125,230,UK
Scottish Eastern District,2022-04-03,male,Oliver Laming,109.3,-103,103,108,113,118,122,108,122,230,UK
2022 BUCS,2022-04-12,male,Alexander Burbridge,108.4,95,100,-105,-130,-130,130,100,130,230,UK
BWL British Masters Championships 2022,2022-01-30,male,PIOTR STOSIK,91.35,96,99,103,117,122,127,103,127,230,UK
BWL BRITISH SENIOR CHAMPIONSHIPS 2022,2022-01-29,male,George Rudge,66.92,97,100,-103,130,-137,-140,100,130,230,UK
Scottish Universities & Colleges Championships 2022,2022-02-26,male,Henry Axon,80.8,105,-110,-110,125,-131,-131,105,125,230,UK
2022 Iron Born Open,2022-02-12,male,Case Merritt,80.75,96,100,104,120,125,-130,104,125,229,US
Optimus Barbell Winter Open 2022,2022-01-30,male,Jackey Chen,94.7,105,109,-112,-115,115,120,109,120,229,US
2022 Florida State Championships,2022-05-22,male,rolando coronado,86.4,-95,95,102,112,120,127,102,127,229,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Nick Dompierre,92,101,106,-110,123,-127,-127,106,123,229,US
"Lunar New Year Open VII , 2022",2022-01-29,male,Jeffrey Luzod,168,-92,-93,93,131,-136,136,93,136,229,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Christopher Jacobs,66.8,100,104,-107,120,125,-130,104,125,229,US
Friendship Games: XIOS vs Iron Valley,2022-05-28,male,Corben Towery,93,92,101,-107,-128,128,-137,101,128,229,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Joseph Perez,79,102,-106,-106,120,123,127,102,127,229,US
PBC January Open,2022-01-16,male,Nicholas Auchenbach,94.9,97,103,-110,-126,126,-132,103,126,229,US
Olympia Winter Cup 2022,2022-02-20,male,Eric Rendon,88.9,97,100,105,112,118,124,105,124,229,US
2022 New York City Championships/Open,2022-01-30,male,Willie Xu,94.85,98,-101,104,120,125,-130,104,125,229,US
Crystal Palace Spring Open 22,2022-03-19,male,Henry Friend,81,100,104,-109,125,-130,-131,104,125,229,UK
Tradition Barbell Open II,2022-04-02,male,Joseph Garcia,60.9,95,100,103,120,125,-130,103,125,228,US
40th Spartan Open,2022-04-09,male,Inderjit Takhar,86.44,95,100,-105,118,123,128,100,128,228,US
Pursuit Weightlifting Open,2022-05-21,male,Cody Martin,80.1,-95,-95,95,128,133,-137,95,133,228,US
2022 Florida State Championships,2022-05-22,male,Felix Navas,94.85,100,105,108,120,-125,-125,108,120,228,US
2022 Illinois State Championship and Open,2022-05-22,male,Robert Cabello,88.6,-100,100,-104,-128,128,-132,100,128,228,US
Spring Fling - Last Chance Qualifier and NUQ,2022-05-21,male,James Wollum,82.55,-100,-100,100,120,128,-135,100,128,228,US
2022 Philadelphia Spring Open,2022-05-21,male,Joshua Cruz,98.7,95,98,-101,122,127,130,98,130,228,US
Schools Out Open and Last Chance Qualifier,2022-05-21,male,Jesse Bates,139.1,91,95,98,125,-130,130,98,130,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Andrew Sodersten,88,95,98,100,-125,-125,128,100,128,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Konstantin Keller,82.35,97,-101,102,120,-125,126,102,126,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Grayson Wescott,84.9,-96,96,102,119,-124,126,102,126,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Cody Monsevais,85.45,95,100,103,125,-130,-130,103,125,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Kevin Sena,94.5,90,95,100,120,125,128,100,128,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-06,male,Devin Bell,114.55,-108,-108,108,120,-126,-132,108,120,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-06,male,Conrad Gunderson,130.1,-100,100,105,115,123,-126,105,123,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,johnny kresila,74,99,103,-107,120,125,-128,103,125,228,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,male,Steven Coen,80.45,99,103,-106,125,-130,-130,103,125,228,US
2022 Baltimore Open,2022-01-15,male,Matthew Reines,94.7,100,105,108,120,-125,-125,108,120,228,US
