MN State High School Weightlifting Championships,2022-03-12,female,Ruth Harris,61.8,52,56,60,70,74,77,60,77,137,US
TMG 8th Anniversary Invite,2022-05-21,female,Jessica Gianardi,57.76,55,58,-60,75,79,-82,58,79,137,US
Spring Fling - Last Chance Qualifier and NUQ,2022-05-21,female,Cyndirae Braun,68.8,56,59,62,72,75,-80,62,75,137,US
Pacifico Barbell WLC In-house,2022-02-12,female,Darlene Fiero,53,54,0,58,72,76,79,58,79,137,US
Pacifico Barbell WLC In-house,2022-02-12,female,Heather Spears,65.6,56,59,62,68,72,75,62,75,137,US
2022 February Online Qualifier,2022-02-28,female,Emily Ibanez Guerrero,52,61,0,0,76,0,0,61,76,137,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Julie Mizak,63.25,58,-61,-62,75,-78,79,58,79,137,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Erika Recanzone,59.95,58,-60,-61,76,79,-82,58,79,137,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,female,Tessandra Sage,66.25,-57,57,-59,80,-84,-84,57,80,137,US
2022 Texas State Weightlifting Championships,2022-01-15,female,Natalie Roncallo,75.37,-58,58,-61,75,-78,79,58,79,137,US
2022 Texas State Weightlifting Championships,2022-01-16,female,Devin Collett,65.75,57,60,62,69,72,75,62,75,137,US
New England Open 2022,2022-02-12,female,Ericha Flateau,70.7,-55,55,57,71,76,80,57,80,137,US
Rep Max Spring Lift Off 2022,2022-03-12,female,Jacqueline Donahue,68.4,52,56,59,75,-78,78,59,78,137,US
2022 Kentucky State Championships,2022-04-30,female,Danielle Leuenberger,57.75,-55,55,62,70,75,-78,62,75,137,US
O.C. States Qualifier,2022-04-30,female,Jordyn Dearth,62.8,55,58,61,70,73,76,61,76,137,US
Barbell MAYnia,2022-05-07,female,Kortney Cooper,53.4,58,60,-62,74,77,-79,60,77,137,US
Barbell MAYnia,2022-05-07,female,Courtney Raiser,76.4,-58,58,-61,75,79,-83,58,79,137,US
Country Strong Spring Lift Off,2022-03-26,female,Samantha Witycyak,66.5,-60,60,-63,-77,77,-81,60,77,137,US
2022 National Masters Weightlifting Championships,2022-04-24,female,Kimberly Webster,59.9,53,57,-61,75,78,80,57,80,137,US
2022 National Masters Weightlifting Championships,2022-04-24,female,Kady Skinner,63.8,55,57,59,72,75,78,59,78,137,US
2022 National Masters Weightlifting Championships,2022-04-22,female,Michelle Baier,85.3,58,62,65,68,72,-76,65,72,137,US
2022 National Masters Weightlifting Championships,2022-04-24,female,Jayme Tash,69.4,59,61,-64,73,76,-79,61,76,137,US
2022 National Masters Weightlifting Championships,2022-04-23,female,Stephanie Barrus,84.2,54,58,-60,74,79,-81,58,79,137,US
2022 National Masters Weightlifting Championships,2022-04-23,female,Camille Tello,75,57,-60,-61,-75,77,80,57,80,137,US
The Gator Weightlifting Winter Open 2022 (NUQ),2022-01-08,female,Delaney Cookman,70.2,-60,-60,60,72,-76,77,60,77,137,US
Pure Health Last Chance Qualifier,2022-05-14,female,Brooke Privat,69.9,58,61,-63,73,76,-79,61,76,137,US
The Palm Beach Open,2022-02-06,female,Kristina Kapetanakis,72.6,55,62,-66,75,-80,-80,62,75,137,US
2022 Howard Cohen Classic,2022-03-26,female,Tiffany Peltier,86.8,-60,60,-63,74,-77,77,60,77,137,US
Barbarian Barbell presents April Pulls 3!,2022-04-09,female,Sayuri Yoshimura,54.12,54,57,60,74,77,-80,60,77,137,US
May Online Qualifier,2022-05-25,female,Hoake Mazzawi,68.05,57,0,0,80,0,0,57,80,137,US
2022 Spring Fling,2022-05-14,female,Lauren Marsh,69.7,57,-60,-60,77,80,-82,57,80,137,US
North West Open Series 1,2022-01-23,female,Imogen Gough,62.8,58,-61,62,70,72,75,62,75,137,UK
North West Open Series 1,2022-01-23,female,Imogen Gough,62.8,58,-61,62,70,72,75,62,75,137,UK
2022 English Age Groups,2022-05-30,female,Martha Bailey,66.4,55,59,62,70,73,75,62,75,137,UK
Scottish Eastern District,2022-04-02,female,Julie Wilson,66.3,56,59,62,70,-74,75,62,75,137,UK
2022 BUCS,2022-04-12,female,Michaela Forgacova,63.8,57,60,62,70,73,75,62,75,137,UK
2022 BUCS,2022-04-12,female,Hannah Langdon,66.5,57,60,63,70,74,-78,63,74,137,UK
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Kate Painter,62.9,55,58,60,70,74,76,60,76,136,US
East Coast Gold Spring Fling,2022-03-26,female,Emily Puder,69.7,52,55,-58,75,78,81,55,81,136,US
La Crosse Open,2022-03-26,female,Gillian Sakai,62.7,58,61,-66,68,72,75,61,75,136,US
Frederick Open 2022,2022-03-20,female,Hanna Lillvis,63.5,57,60,63,63,68,73,63,73,136,US
2022 Florida State Championships,2022-05-22,female,Nichole Peterson,74.5,58,61,-63,72,75,-78,61,75,136,US
2022 Florida State Championships,2022-05-20,female,Leigha Sutton,61.9,55,58,60,73,76,-79,60,76,136,US
2022 Florida State Championships,2022-05-21,female,Iris Veciana,57.2,58,60,-62,73,76,-79,60,76,136,US
2022 Florida State Championships,2022-05-21,female,Alysia Lopez,63.3,60,-61,62,72,74,-76,62,74,136,US
MN State High School Weightlifting Championships,2022-03-12,female,Rubie Dobbins,68.9,52,56,60,68,71,76,60,76,136,US
2022 Philadelphia Spring Open,2022-05-21,female,Alaina Collings,68.4,58,60,62,74,-77,-77,62,74,136,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,female,Jessica Avalos,58.94,58,-61,61,75,-80,-80,61,75,136,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,female,Erin Winter,79.5,-60,-63,63,-70,73,-80,63,73,136,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Jayda Schmidt,62.85,60,64,66,70,-74,-74,66,70,136,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Kelsey Briggs,69.45,55,58,-60,-77,78,-80,58,78,136,US
Bar Wars,2022-05-14,female,Angela Grupe,65.2,50,53,56,72,76,80,56,80,136,US
2022 Missouri State & Open Championships,2022-05-21,female,Alexis Wolfe,62,55,58,61,65,70,75,61,75,136,US
Lift Like Lee,2022-02-12,female,Patricia Lee,66,0,60,64,72,0,0,64,72,136,US
QUEEN CITY CLASSIC 2022,2022-05-21,female,Christina Simpson,60.6,60,63,-66,70,73,-80,63,73,136,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,female,Kennedy Lancaster,62.75,57,60,-63,71,76,-80,60,76,136,US
2022 Arizona High School Championship & Youth/Junior Open,2022-02-05,female,Carli McBride,57,-60,62,-65,68,71,74,62,74,136,US
2022 Larry Mintz memorial,2022-04-09,female,Stella Ladao,57.5,56,59,61,70,75,-78,61,75,136,US
Pilchuck Spring Classic,2022-04-09,female,Denise Diaz,54.9,55,58,61,70,73,75,61,75,136,US
San Antonio Spring Lift Off 2022,2022-05-14,female,Codi Prochnow,63,52,56,-60,76,-80,80,56,80,136,US
O.C. States Qualifier,2022-04-30,female,Rianna  Griffith,98.85,54,-58,59,72,77,-79,59,77,136,US
The Virus Classic at SoCal,2022-04-16,female,Gabriela Gonzalez,96.47,60,-63,64,69,72,-76,64,72,136,US
2022 National Masters Weightlifting Championships,2022-04-24,female,Laura McCall,79.7,55,57,60,73,-76,76,60,76,136,US
2022 National Masters Weightlifting Championships,2022-04-23,female,Kellianne Kilpatrick,68.8,-62,62,-64,70,72,74,62,74,136,US
2022 National Masters Weightlifting Championships,2022-04-23,female,Tara Atkin,78.4,56,-59,-60,-78,-80,80,56,80,136,US
Bexar Barbell Spring Throwdown,2022-05-14,female,Jessica Johns-Green,70,54,56,58,72,75,78,58,78,136,US
PBC January Open,2022-01-16,female,Derika Simpson,75.8,-56,56,59,-72,72,77,59,77,136,US
2022 O.C. Open,2022-03-19,female,Bailey Blazina,74.7,51,54,59,69,73,77,59,77,136,US
Barbarian Barbell presents April Pulls 3!,2022-04-09,female,Kaitlyn Hsu,70.29,51,-57,61,70,75,-78,61,75,136,US
2022 English Age Groups,2022-05-30,female,Maddie Rosher,68,55,58,60,70,73,76,60,76,136,UK
2022 English Age Groups,2022-05-30,female,Lauren Cooper,67.5,58,61,-65,75,-79,-79,61,75,136,UK
2022 BUCS,2022-04-12,female,Amy McGeoch,63.9,57,60,63,64,69,73,63,73,136,UK
2022 Wilmington Open,2022-01-22,female,Rachel Oakley,81.42,58,-61,61,71,74,-77,61,74,135,US
2022 Iron Born Open,2022-02-12,female,Ashton Gray,63.65,56,59,-62,-75,76,-80,59,76,135,US
4 Star Masters Only Meet,2022-05-14,female,Holly Hughes,97.2,57,59,-61,70,73,76,59,76,135,US
La Crosse Open,2022-03-26,female,Devon Peterson,69.05,59,-61,-61,73,76,-79,59,76,135,US
La Crosse Open,2022-03-26,female,Taylor Beardmore,69.2,55,60,-63,70,75,-79,60,75,135,US
Titan Championships,2022-04-09,female,Ashley Vernon,86.8,59,62,-67,71,73,-77,62,73,135,US
Bar Wars Episode 1,2022-01-15,female,Helena Studer,56.27,55,0,60,67,71,75,60,75,135,US
April Online Qualifier,2022-04-30,female,Kelly Gill,59,61,0,0,74,0,0,61,74,135,US
North West Open,2022-04-02,female,Danielle Gibrick,67.4,53,-56,56,76,79,-82,56,79,135,US
40th Spartan Open,2022-04-09,female,Valentina Glass,73.38,57,59,61,69,72,74,61,74,135,US
2022 Capital City Open,2022-05-01,female,Hayden Mentzer,68.7,50,-53,53,79,82,-85,53,82,135,US
2022 Capital City Open,2022-05-01,female,Mackenzie Klein,74.35,50,52,54,78,81,-83,54,81,135,US
2022 Capital City Open,2022-05-01,female,Kenda Conley,68.65,50,52,55,70,75,80,55,80,135,US
2022 Frank Spellman Classic,2022-01-29,female,Tammie Fitzpatrick,92.8,55,60,-63,70,75,-80,60,75,135,US
WHO LET THE DOGS OUT? 2022,2022-04-02,female,Kellie Schieber,54.3,56,-59,-60,75,79,-82,56,79,135,US
PWA Championships 2022,2022-05-21,female,Sarah Stanley,58.5,-58,58,61,70,74,-77,61,74,135,US
2022 Florida State Championships,2022-05-20,female,Emma Gibson,113.6,50,53,55,75,-78,80,55,80,135,US
2022 Florida State Championships,2022-05-21,female,Erendira Cruz,56.1,55,60,-65,70,75,-80,60,75,135,US
2022 Florida State Championships,2022-05-21,female,Katie Grob,47.4,57,60,62,73,-76,-77,62,73,135,US
2022 Florida State Championships,2022-05-22,female,Rachelle Carter,78,53,56,59,70,-75,76,59,76,135,US
TMG 8th Anniversary Invite,2022-05-21,female,Brittany Parra,58.14,55,-60,60,75,-78,-78,60,75,135,US
2022 Illinois State Championship and Open,2022-05-21,female,Olivia Ron,64,59,62,-65,-69,70,73,62,73,135,US
2022 Illinois State Championship and Open,2022-05-21,female,Daniele Stubner,76.4,52,55,-58,72,76,80,55,80,135,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Sommer Reed,63.05,58,61,-64,74,-77,-78,61,74,135,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Robyn Feder,61.6,54,56,58,72,75,77,58,77,135,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Jamie Adams,72.75,50,55,-60,70,75,80,55,80,135,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Jensen Farmer,69.95,51,53,55,74,77,80,55,80,135,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Chelsea Rebholz,65.2,58,-61,62,70,73,-75,62,73,135,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Courtney Beale,71.7,56,59,61,70,-73,74,61,74,135,US
RVA Open 2022,2022-01-15,female,Lindsey Marth,99.1,55,-58,-58,75,80,-83,55,80,135,US
Dark Horse Weightlifting Open,2022-01-29,female,Aimee Cameron,84.3,54,56,58,72,75,77,58,77,135,US
2022 Missouri State & Open Championships,2022-05-21,female,Allison Haug,80,50,-53,55,72,76,80,55,80,135,US
Idaho Club Cup,2022-05-14,female,Sasha Anderson,80.05,50,52,55,73,77,80,55,80,135,US
"Lunar New Year Open VII , 2022",2022-01-29,female,Erica Borja,71.3,55,58,61,70,74,-78,61,74,135,US
QUEEN CITY CLASSIC 2022,2022-05-21,female,Megan Moyer,106.95,57,61,64,63,67,71,64,71,135,US
QUEEN CITY CLASSIC 2022,2022-05-21,female,sumer woods,86.65,56,60,-64,75,-80,-81,60,75,135,US
Friday Night Lights Invitational,2022-02-26,female,Nicole Johnson,110.1,55,60,-65,65,71,75,60,75,135,US
2022 Texas State Weightlifting Championships,2022-01-14,female,Candice Bradshaw,69.07,58,61,-64,74,-77,-77,61,74,135,US
2022 Texas State Weightlifting Championships,2022-01-16,female,Jennah Hernandez,68.11,54,-56,56,75,79,-83,56,79,135,US
New England Open 2022,2022-02-12,female,Janell Saville,89.1,-57,57,59,73,76,-80,59,76,135,US
Rep Max Spring Lift Off 2022,2022-03-12,female,Casey Collette,68.8,54,57,-60,73,-77,78,57,78,135,US
2022 Larry Mintz memorial,2022-04-09,female,Melissa Kopchynski,62.1,52,55,58,71,74,77,58,77,135,US
Twenty Twenty Brew Classic,2022-01-08,female,Sarah Hellwig,58,57,60,-62,72,75,-78,60,75,135,US
2022 Kentucky State Championships,2022-04-30,female,Katelyn Murray,78,50,55,60,70,75,-80,60,75,135,US
2022 Mayhem Supertotal,2022-02-05,female,Mary Hirsch,75.95,52,55,58,71,74,77,58,77,135,US
Barbells and Brews - Denver - Bierstadt Lagerhaus,2022-04-24,female,Suzy Sanchez,55.5,53,56,60,65,70,75,60,75,135,US
Torque Barbell Open 2022,2022-03-26,female,Jacqueline Leffner,133.14,55,58,62,69,73,-77,62,73,135,US
2022 Spring Fling,2022-05-14,female,TAYLOR TINGEN,55.4,-58,58,-60,70,75,77,58,77,135,US
Tampa Bay Spring Classic 5,2022-03-27,female,Katie Durkin,74,54,57,60,68,72,75,60,75,135,US
North West Open Series 1,2022-01-23,female,Georgia Hunt,62.5,50,-57,57,-74,75,78,57,78,135,UK
North West Open Series 1,2022-01-23,female,Georgia Hunt,62.5,50,-57,57,-74,75,78,57,78,135,UK
2022 English Age Groups,2022-05-30,female,Asees Dhanda,47.2,55,58,60,70,73,75,60,75,135,UK
2022 English Age Groups,2022-05-30,female,Djolie Bulica,86.1,52,55,-58,70,75,80,55,80,135,UK
2022 BUCS,2022-04-12,female,Emily Anderton,65.1,53,55,57,73,75,78,57,78,135,UK
BWL British Masters Championships 2022,2022-01-30,female,Alison Mallard,77.99,50,54,60,70,75,-80,60,75,135,UK
BWL BRITISH SENIOR CHAMPIONSHIPS 2022,2022-01-29,female,Lisa Tobias,48.79,57,-59,60,75,-78,-78,60,75,135,UK
Scottish Universities & Colleges Championships 2022,2022-02-27,female,Shona Mckirdy,75.3,-58,58,61,69,72,74,61,74,135,UK
East Coast Gold Spring Fling,2022-03-26,female,Erin Weible,86.9,50,53,56,70,75,78,56,78,134,US
Wolverine Showdown (NUQ),2022-01-29,female,Cali Reece,144.2,57,59,-61,70,72,75,59,75,134,US
North West Open,2022-04-02,female,Jessica Swiatek,80.6,56,-59,59,72,75,-82,59,75,134,US
North West Open,2022-04-02,female,Martina Fiorentini,84.5,53,56,58,70,73,76,58,76,134,US
2022 Capital City Open,2022-05-01,female,Ashley Murray,89.8,56,58,-60,-75,-75,76,58,76,134,US
Rhode Island Spring Open,2022-04-03,female,Julia Premo,63.95,53,56,59,69,72,75,59,75,134,US
JANUARY THROWDOWN,2022-01-29,female,Rachel Bryla,64.6,50,53,56,74,76,78,56,78,134,US
LCB In-House Qualifier,2022-05-20,female,Tesneem Zayyad,63.9,57,59,-61,-75,-75,75,59,75,134,US
2022 Florida State Championships,2022-05-21,female,Daniela Rodriguez,53.5,56,-58,58,76,-79,-79,58,76,134,US
2022 Florida State Championships,2022-05-20,female,Ritch  Duperval ,122,50,53,56,70,75,78,56,78,134,US
2022 Florida State Championships,2022-05-20,female,Maddie Carte,80,49,-54,55,74,79,-82,55,79,134,US
2022 Florida State Championships,2022-05-21,female,Dapheline Jocelin,62.1,55,58,60,68,71,74,60,74,134,US
TMG 8th Anniversary Invite,2022-05-21,female,Charelle Brown,66.89,55,59,-62,70,75,-78,59,75,134,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,female,Mackenzie Williams,62.9,-60,60,-62,-68,68,74,60,74,134,US
2022 February Online Qualifier,2022-02-28,female,Karen Agena,55,59,0,0,75,0,0,59,75,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Lauren Harkins,76.7,54,-57,59,72,75,-78,59,75,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Samantha Love,63.7,-60,60,-62,70,72,74,60,74,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Madison Motil,62.15,56,59,-61,-75,75,-80,59,75,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Hunter Lafferty,63.1,-58,58,-61,71,76,-80,58,76,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Megan Barkley,68.5,54,57,-60,-75,75,77,57,77,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Kristin Cooper,74.65,-55,57,-62,73,77,-80,57,77,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,female,Eliza Rose,54.2,55,57,60,70,-74,74,60,74,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Stephanie Hohn,66.5,53,55,57,71,74,77,57,77,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Faith Holmes,70.3,58,61,-65,73,-77,-79,61,73,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Stephanie Streep-Tuley,77.7,56,58,-60,71,74,76,58,76,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,female,Briana Baird,58.8,-57,57,60,70,74,-78,60,74,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,female,Cara Clow,57.8,60,-62,62,-70,70,72,62,72,134,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-05,female,Taylor Phillip,76,-62,62,-65,-72,72,-75,62,72,134,US
Dark Horse Weightlifting Open,2022-01-29,female,Molly Compton,71,53,56,60,66,70,74,60,74,134,US
2022 North Dakota High School State Championship,2022-02-19,female,Adisyn Schenck,86.6,52,-56,56,74,76,78,56,78,134,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,female,Alyssa DePalo,44.95,58,-60,61,67,70,73,61,73,134,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,female,Laura Romero,66.95,55,58,-61,70,73,76,58,76,134,US
2022 Texas State Weightlifting Championships,2022-01-16,female,Micah de Valle,62.94,59,62,64,-67,67,70,64,70,134,US
May 21st 2022 competition,2022-05-21,female,Samantha Wantz,80.15,48,-53,53,70,75,81,53,81,134,US
Rep Max Spring Lift Off 2022,2022-03-12,female,Mandy Sohacki,74.5,-56,56,59,68,71,75,59,75,134,US
Rep Max Spring Lift Off 2022,2022-03-12,female,Nicole Martinez,54.5,60,63,-66,68,71,-74,63,71,134,US
The Iron Game Open 2022,2022-04-23,female,Ayah Muhammad,58.6,50,54,58,72,76,-80,58,76,134,US
2022 National Masters Weightlifting Championships,2022-04-24,female,Abigail Jones,126.1,60,-63,-64,68,71,74,60,74,134,US
2022 National Masters Weightlifting Championships,2022-04-23,female,Amy Gebben,70.8,57,59,61,71,73,-76,61,73,134,US
Adirondack Weightlifting Regional Open,2022-03-26,female,Taryn LaFontaine,69.55,55,-58,59,65,70,75,59,75,134,US
Barbells and Brews - Denver - Bierstadt Lagerhaus,2022-04-24,female,Elizabeth Legg,64.4,-57,57,59,70,75,-80,59,75,134,US
Barbells and Brews - Denver - Bierstadt Lagerhaus,2022-04-24,female,Rebekah Ader,101.5,52,54,-57,75,77,80,54,80,134,US
Utah State Champs 2022,2022-05-14,female,Kandace Damrow,89.86,55,58,-61,70,-76,76,58,76,134,US
2022 Texas Barbell Spring Showdown,2022-03-26,female,Ye Rang Ju,63.1,55,58,-60,72,-76,76,58,76,134,US
May Online Qualifier,2022-05-25,female,Rachel McKinney,62.7,59,0,0,75,0,0,59,75,134,US
May Online Qualifier,2022-05-25,female,Katherine Peck,63.6,59,0,0,75,0,0,59,75,134,US
Scottish Masters 2022,2022-03-19,female,Sarah-Anne Duncan,75.8,54,57,-60,74,77,-80,57,77,134,UK
2022 BWL Open Series First Quarter,2022-03-31,female,Elicia Agar,66.2,55,57,60,68,71,74,60,74,134,UK
2022 BWL Open Series First Quarter,2022-03-31,female,Lucie Fialova,83.9,55,57,0,71,74,77,57,77,134,UK
BWL British Masters Championships 2022,2022-01-30,female,Jenni Ball,62.52,55,57,59,71,-74,75,59,75,134,UK
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Abigail Volz,80.6,51,54,57,71,74,76,57,76,133,US
Testify Barbell MAYhem,2022-05-07,female,Kimberly Podany,63.1,59,62,-64,-69,71,-74,62,71,133,US
Bexar Barbell Winter Throwdown,2022-01-07,female,Olivia Medina,72.4,55,58,61,65,68,72,61,72,133,US
Brooklyn Training Hall Presents: the Battle For Brooklyn,2022-04-30,female,Alexandra Lates,69.3,-59,59,-63,-72,74,-78,59,74,133,US
2022 Capital City Open,2022-05-01,female,Constance Ross-Kitchens,84.5,47,50,53,70,75,80,53,80,133,US
2022 Capital City Open,2022-05-01,female,Emily Grossi,63.2,54,58,61,65,69,72,61,72,133,US
2022 Frank Spellman Classic,2022-01-29,female,Devin Welker,63.5,57,-61,-62,68,72,76,57,76,133,US
Freehold Spring Lift Off 2022,2022-04-30,female,Kendra Damoah,78.1,52,57,62,-66,67,71,62,71,133,US
Funkytown Throwdown Meet,2022-05-21,female,Caitlyn Harris,52.6,58,-61,-61,72,75,-78,58,75,133,US
PWA Championships 2022,2022-05-21,female,Madison Pilger,54.93,-55,55,59,70,74,-78,59,74,133,US
2022 Florida State Championships,2022-05-20,female,danila tuazon,56.1,-51,53,-56,-74,75,80,53,80,133,US
2022 Florida State Championships,2022-05-22,female,Shamieka Donawa,138.1,54,58,-62,70,75,-78,58,75,133,US
2022 Illinois State Championship and Open,2022-05-21,female,Mia Roque,68.6,50,53,55,72,75,78,55,78,133,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,female,Brianna Perry,62.78,50,53,56,70,73,77,56,77,133,US
Rubber City Weightlifting Open,2022-05-21,female,Kathryn Rose,59,50,53,57,70,73,76,57,76,133,US
Rubber City Weightlifting Open,2022-05-21,female,Nicole Trimble,67.7,54,57,60,70,73,-75,60,73,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Andrea Wilson,62.75,57,60,-62,68,71,73,60,73,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-06,female,Amanda Coffrin,84.8,59,62,-66,66,-70,71,62,71,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Kathryn Snow,62.8,55,58,-62,-74,75,-80,58,75,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,female,Virginie Beljour,44.65,-54,56,59,74,-77,-79,59,74,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Emily Klug,69.35,-58,58,-60,75,-78,-80,58,75,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,female,Emily Smith,66.3,50,53,57,70,73,76,57,76,133,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,female,Tram Le,57.5,56,-59,60,70,73,-76,60,73,133,US
2022 Baltimore Open,2022-01-15,female,Kelli Wells,125.55,55,58,-61,67,71,75,58,75,133,US
Dark Horse Weightlifting Open,2022-01-29,female,Mary Colleen Hannon,80.2,57,59,-61,70,74,-77,59,74,133,US
Come to the Dark Side,2022-05-14,female,Reegan May,63.9,56,59,61,66,69,72,61,72,133,US
QUEEN CITY CLASSIC 2022,2022-05-21,female,Juah Kortor,63.85,52,55,58,-70,70,75,58,75,133,US
QUEEN CITY CLASSIC 2022,2022-05-21,female,Tiffany Black,58.1,57,60,-63,68,71,73,60,73,133,US
2022 Texas State Weightlifting Championships,2022-01-15,female,Ashley Armstrong,58.52,60,-62,62,-70,71,-73,62,71,133,US
2022 Larry Mintz memorial,2022-04-09,female,Melissa Przykuta,70,54,57,60,67,70,73,60,73,133,US
2022 Kentucky State Championships,2022-04-30,female,Paige Hayhoe,54.3,55,57,-60,75,76,-78,57,76,133,US
2022 Kentucky State Championships,2022-04-30,female,Meredith Douglass,56.2,55,58,-61,-75,75,-76,58,75,133,US
2022 National Masters Weightlifting Championships,2022-04-24,female,Jacky Chan,65.3,55,58,61,65,68,72,61,72,133,US
Rosedale Open 2022,2022-01-22,female,Katherine Lasley,69.3,56,58,61,67,-70,72,61,72,133,US
Rosedale Open 2022,2022-01-22,female,Katherine Lasley,69.3,56,58,61,67,-70,72,61,72,133,US
Bexar Barbell Spring Throwdown,2022-05-14,female,Jessica Iliff,60,57,-60,60,70,73,-75,60,73,133,US
Bexar Barbell Spring Throwdown,2022-05-14,female,Jade Clemmons,90,63,65,-67,65,68,-71,65,68,133,US
Pure Health Last Chance Qualifier,2022-05-14,female,Joy Kotey,94.8,53,56,58,70,73,75,58,75,133,US
2022 Howard Cohen Classic,2022-03-26,female,SharDae Bellamy,94.4,50,55,58,65,70,75,58,75,133,US
2022 Texas Barbell Spring Showdown,2022-03-26,female,Megan Taylor,78.3,53,56,59,65,70,74,59,74,133,US
Barbarian Barbell presents April Pulls 3!,2022-04-09,female,Hannah Sarkar,53.48,56,59,-61,74,-77,-77,59,74,133,US
Oldbury Open Spring 22,2022-03-05,female,Annisa Blairs,58,50,54,59,65,69,74,59,74,133,UK
Oldbury Open Spring 22,2022-03-05,female,Neza Ribaric,78.9,52,55,-57,-72,74,78,55,78,133,UK
BWL British Masters Championships 2022,2022-01-30,female,Alyssa Tresch,62.26,52,56,-60,72,77,-82,56,77,133,UK
BWL British Masters Championships 2022,2022-01-29,female,Avery Hennings,93.72,58,-60,60,-70,70,73,60,73,133,UK
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Amber Morton,84.7,52,54,56,70,72,76,56,76,132,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Emily Broda,74.4,51,54,60,68,-71,72,60,72,132,US
East Coast Gold Spring Fling,2022-03-26,female,Melissa Georges,62.6,55,-58,-60,70,74,77,55,77,132,US
2022 Iron Born Open,2022-02-12,female,Blair q Babineaux,68.5,50,54,58,65,70,74,58,74,132,US
Wolverine Showdown (NUQ),2022-01-30,female,Rachel Mills,78.3,61,63,65,65,67,-69,65,67,132,US
Testify Barbell MAYhem,2022-05-07,female,Angela Hoff,62.3,51,54,57,71,75,-79,57,75,132,US
40th Spartan Open,2022-04-09,female,Denielle Ricciardi,67.96,54,56,59,67,70,73,59,73,132,US
2022 Capital City Open,2022-05-01,female,Jodi Speth,66.45,53,57,60,66,69,72,60,72,132,US
New Haven Open,2022-05-15,female,Josie Bircher,58.67,52,55,58,68,71,74,58,74,132,US
PWA Championships 2022,2022-05-21,female,Katherine Luedke,75.4,55,57,-60,68,71,75,57,75,132,US
MN Sadecki State Championships,2022-05-22,female,Alana Kuzmik,54.5,-58,58,60,69,72,-75,60,72,132,US
2022 Florida State Championships,2022-05-21,female,Jewel Marino,57.4,55,58,-61,70,74,-76,58,74,132,US
2022 Florida State Championships,2022-05-22,female,Morgan Cuellar,75.4,54,57,59,73,-75,-75,59,73,132,US
Spring Fling - Last Chance Qualifier and NUQ,2022-05-21,female,Caitlyn Ogami,58.3,54,56,-58,74,76,-78,56,76,132,US
2022 Philadelphia Spring Open,2022-05-21,female,Jennifer MacDonald,68.3,50,53,56,68,72,76,56,76,132,US
